GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US170318284011,170318284011,"Block Group 1, Census Tract 8284.01, Cook County, Illinois",746,203,708,200,369,129,274,141,0,11,38,54,0,11,27,42,0,11,0,11,0,11,38,35,9,15,0,11,0,11,0,11,0,11,29,32,0,11,0,11,0,11
1500000US170318284012,170318284012,"Block Group 2, Census Tract 8284.01, Cook County, Illinois",1345,305,1104,262,875,214,217,196,0,11,0,11,0,11,0,11,12,21,0,11,12,21,241,229,99,92,0,11,0,11,0,11,0,11,142,222,0,11,0,11,0,11
1500000US170318284013,170318284013,"Block Group 3, Census Tract 8284.01, Cook County, Illinois",661,201,608,196,379,140,213,186,0,11,0,11,0,11,0,11,16,24,0,11,16,24,53,60,28,41,0,11,0,11,0,11,0,11,16,26,9,14,9,14,0,11
1500000US170318284014,170318284014,"Block Group 4, Census Tract 8284.01, Cook County, Illinois",929,208,874,200,643,175,188,114,0,11,0,11,0,11,0,11,43,42,0,11,43,42,55,71,55,71,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318284021,170318284021,"Block Group 1, Census Tract 8284.02, Cook County, Illinois",1335,268,1141,257,422,105,686,228,15,24,4,7,0,11,0,11,14,17,0,11,14,17,194,115,69,57,0,11,24,38,0,11,0,11,101,95,0,11,0,11,0,11
1500000US170318284022,170318284022,"Block Group 2, Census Tract 8284.02, Cook County, Illinois",1792,257,1531,247,838,193,679,173,0,11,8,12,0,11,0,11,6,12,0,11,6,12,261,255,9,15,0,11,0,11,0,11,0,11,252,255,0,11,0,11,0,11
1500000US170318284023,170318284023,"Block Group 3, Census Tract 8284.02, Cook County, Illinois",823,208,677,177,370,120,282,143,0,11,0,11,0,11,25,37,0,11,0,11,0,11,146,168,146,168,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318285031,170318285031,"Block Group 1, Census Tract 8285.03, Cook County, Illinois",1338,388,1152,369,402,151,701,331,0,11,0,11,0,11,0,11,49,48,0,11,49,48,186,165,157,155,0,11,0,11,0,11,0,11,29,50,0,11,0,11,0,11
1500000US170318285032,170318285032,"Block Group 2, Census Tract 8285.03, Cook County, Illinois",1479,408,1455,407,316,166,1124,367,0,11,0,11,0,11,0,11,15,18,0,11,15,18,24,35,24,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318285033,170318285033,"Block Group 3, Census Tract 8285.03, Cook County, Illinois",582,228,582,228,221,108,361,222,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318285034,170318285034,"Block Group 4, Census Tract 8285.03, Cook County, Illinois",1382,633,1228,637,185,111,1043,653,0,11,0,11,0,11,0,11,0,11,0,11,0,11,154,203,140,202,0,11,0,11,0,11,0,11,14,21,0,11,0,11,0,11
1500000US170318285041,170318285041,"Block Group 1, Census Tract 8285.04, Cook County, Illinois",2051,489,1882,495,535,244,1281,470,0,11,8,12,0,11,0,11,58,66,0,11,58,66,169,170,2,5,24,39,0,11,0,11,0,11,130,153,13,22,0,11,13,22
1500000US170318285042,170318285042,"Block Group 2, Census Tract 8285.04, Cook County, Illinois",1312,481,1127,408,396,205,731,399,0,11,0,11,0,11,0,11,0,11,0,11,0,11,185,161,27,25,44,68,0,11,0,11,0,11,86,120,28,57,28,57,0,11
1500000US170318285043,170318285043,"Block Group 3, Census Tract 8285.04, Cook County, Illinois",1247,495,1101,499,353,242,708,480,0,11,0,11,0,11,0,11,40,68,0,11,40,68,146,118,53,69,47,70,0,11,0,11,0,11,46,84,0,11,0,11,0,11
1500000US170318285044,170318285044,"Block Group 4, Census Tract 8285.04, Cook County, Illinois",1252,431,1127,405,322,236,774,341,0,11,0,11,0,11,10,16,21,24,0,11,21,24,125,145,54,69,0,11,0,11,0,11,0,11,0,11,71,108,71,108,0,11
1500000US170318285051,170318285051,"Block Group 1, Census Tract 8285.05, Cook County, Illinois",929,415,929,415,343,151,586,432,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318285052,170318285052,"Block Group 2, Census Tract 8285.05, Cook County, Illinois",765,231,601,205,482,179,119,119,0,11,0,11,0,11,0,11,0,11,0,11,0,11,164,148,17,26,0,11,0,11,0,11,0,11,105,122,42,65,42,65,0,11
1500000US170318285053,170318285053,"Block Group 3, Census Tract 8285.05, Cook County, Illinois",809,243,708,225,410,150,261,187,0,11,0,11,0,11,0,11,37,36,0,11,37,36,101,124,31,54,0,11,0,11,0,11,0,11,21,33,49,76,49,76,0,11
1500000US170318285054,170318285054,"Block Group 4, Census Tract 8285.05, Cook County, Illinois",1226,347,1055,311,803,222,240,270,0,11,0,11,0,11,0,11,12,20,0,11,12,20,171,172,89,137,82,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318285055,170318285055,"Block Group 5, Census Tract 8285.05, Cook County, Illinois",2759,562,2437,539,1036,403,1229,403,0,11,102,115,0,11,0,11,70,93,0,11,70,93,322,270,298,268,24,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318285061,170318285061,"Block Group 1, Census Tract 8285.06, Cook County, Illinois",3553,709,3417,688,692,263,2725,620,0,11,0,11,0,11,0,11,0,11,0,11,0,11,136,122,118,107,0,11,0,11,0,11,0,11,18,45,0,11,0,11,0,11
1500000US170318285062,170318285062,"Block Group 2, Census Tract 8285.06, Cook County, Illinois",1016,376,964,377,194,185,697,354,0,11,0,11,0,11,0,11,73,123,0,11,73,123,52,79,0,11,0,11,0,11,0,11,0,11,52,79,0,11,0,11,0,11
1500000US170318285063,170318285063,"Block Group 3, Census Tract 8285.06, Cook County, Illinois",1160,442,1136,446,87,83,1049,451,0,11,0,11,0,11,0,11,0,11,0,11,0,11,24,44,24,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318285064,170318285064,"Block Group 4, Census Tract 8285.06, Cook County, Illinois",1373,513,1155,471,732,413,423,344,0,11,0,11,0,11,0,11,0,11,0,11,0,11,218,213,125,167,0,11,0,11,0,11,0,11,93,149,0,11,0,11,0,11
1500000US170318285065,170318285065,"Block Group 5, Census Tract 8285.06, Cook County, Illinois",834,443,311,164,231,147,80,79,0,11,0,11,0,11,0,11,0,11,0,11,0,11,523,411,457,411,66,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318285066,170318285066,"Block Group 6, Census Tract 8285.06, Cook County, Illinois",1316,531,1274,517,757,310,434,467,0,11,83,66,0,11,0,11,0,11,0,11,0,11,42,66,42,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318286011,170318286011,"Block Group 1, Census Tract 8286.01, Cook County, Illinois",715,170,648,165,528,157,104,105,0,11,16,26,0,11,0,11,0,11,0,11,0,11,67,55,20,24,0,11,0,11,0,11,0,11,47,52,0,11,0,11,0,11
1500000US170318286012,170318286012,"Block Group 2, Census Tract 8286.01, Cook County, Illinois",1021,229,984,224,859,198,98,116,0,11,9,13,0,11,0,11,18,20,0,11,18,20,37,57,0,11,0,11,0,11,0,11,0,11,8,13,29,44,29,44,0,11
1500000US170318286013,170318286013,"Block Group 3, Census Tract 8286.01, Cook County, Illinois",779,186,632,156,607,156,25,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,147,103,103,88,0,11,0,11,0,11,0,11,44,63,0,11,0,11,0,11
1500000US170318286014,170318286014,"Block Group 4, Census Tract 8286.01, Cook County, Illinois",1543,303,1461,294,1126,284,326,115,0,11,0,11,0,11,0,11,9,15,0,11,9,15,82,122,82,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318286021,170318286021,"Block Group 1, Census Tract 8286.02, Cook County, Illinois",1909,303,1827,299,1139,269,476,174,0,11,45,39,0,11,0,11,167,148,0,11,167,148,82,94,48,78,0,11,0,11,0,11,0,11,34,57,0,11,0,11,0,11
1500000US170318286022,170318286022,"Block Group 2, Census Tract 8286.02, Cook County, Illinois",2761,386,2670,395,838,189,1600,395,0,11,46,53,0,11,37,64,149,95,0,11,149,95,91,94,9,14,0,11,0,11,0,11,0,11,82,92,0,11,0,11,0,11
1500000US170318287011,170318287011,"Block Group 1, Census Tract 8287.01, Cook County, Illinois",801,271,801,271,229,79,435,209,36,55,0,11,0,11,0,11,101,156,0,11,101,156,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318287012,170318287012,"Block Group 2, Census Tract 8287.01, Cook County, Illinois",1025,252,967,256,316,161,651,259,0,11,0,11,0,11,0,11,0,11,0,11,0,11,58,70,39,64,0,11,8,12,0,11,0,11,0,11,11,18,0,11,11,18
1500000US170318287013,170318287013,"Block Group 3, Census Tract 8287.01, Cook County, Illinois",964,268,788,233,337,175,419,217,0,11,0,11,0,11,0,11,32,48,0,11,32,48,176,162,53,58,0,11,89,137,0,11,0,11,34,51,0,11,0,11,0,11
1500000US170318287014,170318287014,"Block Group 4, Census Tract 8287.01, Cook County, Illinois",814,261,733,253,422,227,305,138,0,11,1,8,0,11,5,7,0,11,0,11,0,11,81,106,80,106,0,11,0,11,0,11,0,11,0,11,1,3,1,3,0,11
1500000US170318287021,170318287021,"Block Group 1, Census Tract 8287.02, Cook County, Illinois",1358,295,1283,286,194,100,1089,287,0,11,0,11,0,11,0,11,0,11,0,11,0,11,75,82,9,14,12,18,0,11,0,11,0,11,41,58,13,21,13,21,0,11
1500000US170318287022,170318287022,"Block Group 2, Census Tract 8287.02, Cook County, Illinois",2069,598,1878,584,411,159,1382,604,0,11,0,11,0,11,0,11,85,122,0,11,85,122,191,149,116,131,40,49,0,11,0,11,0,11,12,19,23,36,23,36,0,11
1500000US170318287023,170318287023,"Block Group 3, Census Tract 8287.02, Cook County, Illinois",1785,382,1670,372,245,119,1419,377,0,11,0,11,0,11,0,11,6,10,0,11,6,10,115,66,115,66,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318288011,170318288011,"Block Group 1, Census Tract 8288.01, Cook County, Illinois",1068,293,1046,290,679,278,356,255,1,4,10,14,0,11,0,11,0,11,0,11,0,11,22,25,22,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318288012,170318288012,"Block Group 2, Census Tract 8288.01, Cook County, Illinois",693,185,659,183,440,132,181,138,0,11,38,43,0,11,0,11,0,11,0,11,0,11,34,37,22,31,0,11,0,11,6,9,0,11,6,10,0,11,0,11,0,11
1500000US170318288013,170318288013,"Block Group 3, Census Tract 8288.01, Cook County, Illinois",1980,382,1534,416,265,117,1052,347,0,11,12,19,0,11,0,11,205,200,0,11,205,200,446,306,250,282,48,81,0,11,0,11,0,11,93,138,55,83,55,83,0,11
1500000US170318288014,170318288014,"Block Group 4, Census Tract 8288.01, Cook County, Illinois",653,177,562,164,407,154,155,115,0,11,0,11,0,11,0,11,0,11,0,11,0,11,91,99,91,99,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318288015,170318288015,"Block Group 5, Census Tract 8288.01, Cook County, Illinois",723,219,506,156,329,97,155,110,0,11,0,11,0,11,0,11,22,30,18,29,4,9,217,183,155,163,0,11,0,11,0,11,0,11,62,84,0,11,0,11,0,11
1500000US170318288021,170318288021,"Block Group 1, Census Tract 8288.02, Cook County, Illinois",1098,278,999,265,596,182,364,172,0,11,0,11,0,11,0,11,39,34,0,11,39,34,99,109,99,109,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318288022,170318288022,"Block Group 2, Census Tract 8288.02, Cook County, Illinois",1321,291,958,263,630,165,271,231,0,11,0,11,0,11,0,11,57,71,0,11,57,71,363,182,279,160,0,11,0,11,0,11,0,11,84,127,0,11,0,11,0,11
1500000US170318288023,170318288023,"Block Group 3, Census Tract 8288.02, Cook County, Illinois",1138,343,814,218,562,191,252,146,0,11,0,11,0,11,0,11,0,11,0,11,0,11,324,320,324,320,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318289001,170318289001,"Block Group 1, Census Tract 8289, Cook County, Illinois",1867,393,1233,324,230,96,929,298,21,31,0,11,0,11,44,71,9,15,0,11,9,15,634,226,168,148,0,11,0,11,0,11,0,11,405,229,61,86,0,11,61,86
1500000US170318289002,170318289002,"Block Group 2, Census Tract 8289, Cook County, Illinois",636,236,299,112,101,52,198,108,0,11,0,11,0,11,0,11,0,11,0,11,0,11,337,230,236,211,0,11,0,11,0,11,0,11,89,99,12,19,0,11,12,19
1500000US170318289003,170318289003,"Block Group 3, Census Tract 8289, Cook County, Illinois",991,318,482,218,151,101,331,181,0,11,0,11,0,11,0,11,0,11,0,11,0,11,509,255,155,159,0,11,0,11,0,11,0,11,354,208,0,11,0,11,0,11
1500000US170318290001,170318290001,"Block Group 1, Census Tract 8290, Cook County, Illinois",951,424,945,424,2,6,943,424,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,7,2,4,0,11,0,11,0,11,0,11,2,4,2,4,2,4,0,11
1500000US170318290002,170318290002,"Block Group 2, Census Tract 8290, Cook County, Illinois",530,210,523,209,6,11,517,208,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,10,0,11,0,11,7,10,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318291001,170318291001,"Block Group 1, Census Tract 8291, Cook County, Illinois",2193,452,480,177,253,105,164,97,17,27,0,11,0,11,0,11,46,73,46,73,0,11,1713,454,740,310,0,11,40,64,0,11,0,11,933,430,0,11,0,11,0,11
1500000US170318291002,170318291002,"Block Group 2, Census Tract 8291, Cook County, Illinois",1600,416,604,224,259,156,320,165,17,26,0,11,0,11,0,11,8,17,0,11,8,17,996,344,542,247,0,11,20,34,0,11,0,11,434,292,0,11,0,11,0,11
1500000US170318292001,170318292001,"Block Group 1, Census Tract 8292, Cook County, Illinois",1429,461,605,184,516,160,89,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11,824,453,809,453,0,11,0,11,0,11,0,11,15,26,0,11,0,11,0,11
1500000US170318292002,170318292002,"Block Group 2, Census Tract 8292, Cook County, Illinois",1681,488,1161,292,667,179,494,235,0,11,0,11,0,11,0,11,0,11,0,11,0,11,520,341,234,232,0,11,0,11,0,11,0,11,163,158,123,183,123,183,0,11
1500000US170318292003,170318292003,"Block Group 3, Census Tract 8292, Cook County, Illinois",1833,541,881,300,247,166,627,288,0,11,0,11,0,11,0,11,7,19,0,11,7,19,952,525,606,361,81,122,0,11,0,11,0,11,192,307,73,118,73,118,0,11
1500000US170318292004,170318292004,"Block Group 4, Census Tract 8292, Cook County, Illinois",1200,375,664,253,199,123,439,228,0,11,0,11,0,11,0,11,26,40,0,11,26,40,536,343,175,127,0,11,0,11,0,11,0,11,361,336,0,11,0,11,0,11
1500000US170318293011,170318293011,"Block Group 1, Census Tract 8293.01, Cook County, Illinois",1455,314,1333,267,735,221,558,243,0,11,10,17,0,11,0,11,30,34,0,11,30,34,122,170,0,11,0,11,0,11,0,11,0,11,122,170,0,11,0,11,0,11
1500000US170318293012,170318293012,"Block Group 2, Census Tract 8293.01, Cook County, Illinois",2261,462,1994,446,747,199,1205,438,0,11,15,23,0,11,9,15,18,29,0,11,18,29,267,244,130,194,0,11,0,11,0,11,0,11,137,136,0,11,0,11,0,11
1500000US170318293021,170318293021,"Block Group 1, Census Tract 8293.02, Cook County, Illinois",663,259,663,259,111,47,541,257,0,11,0,11,0,11,0,11,11,17,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318293022,170318293022,"Block Group 2, Census Tract 8293.02, Cook County, Illinois",1613,459,760,380,101,64,615,394,0,11,0,11,0,11,0,11,44,63,0,11,44,63,853,323,442,310,0,11,0,11,0,11,0,11,411,243,0,11,0,11,0,11
1500000US170318293023,170318293023,"Block Group 3, Census Tract 8293.02, Cook County, Illinois",1691,386,1359,333,142,109,1217,306,0,11,0,11,0,11,0,11,0,11,0,11,0,11,332,250,38,49,0,11,0,11,0,11,0,11,294,245,0,11,0,11,0,11
1500000US170318294011,170318294011,"Block Group 1, Census Tract 8294.01, Cook County, Illinois",1544,264,1439,268,5,7,1349,287,10,14,0,11,0,11,0,11,75,75,0,11,75,75,105,95,16,18,58,79,0,11,0,11,0,11,31,57,0,11,0,11,0,11
1500000US170318294021,170318294021,"Block Group 1, Census Tract 8294.02, Cook County, Illinois",1084,363,965,358,428,142,506,291,0,11,8,13,0,11,0,11,23,27,0,11,23,27,119,150,105,145,0,11,0,11,0,11,0,11,14,22,0,11,0,11,0,11
1500000US170318294022,170318294022,"Block Group 2, Census Tract 8294.02, Cook County, Illinois",1558,410,1531,412,401,160,1068,411,0,11,62,94,0,11,0,11,0,11,0,11,0,11,27,30,27,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318294023,170318294023,"Block Group 3, Census Tract 8294.02, Cook County, Illinois",721,293,721,293,82,49,616,311,0,11,0,11,0,11,0,11,23,40,0,11,23,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318295001,170318295001,"Block Group 1, Census Tract 8295, Cook County, Illinois",2704,303,1438,333,853,178,444,208,0,11,0,11,0,11,0,11,141,174,0,11,141,174,1266,398,576,386,0,11,0,11,0,11,0,11,690,338,0,11,0,11,0,11
1500000US170318295002,170318295002,"Block Group 2, Census Tract 8295, Cook County, Illinois",598,203,496,200,333,154,145,148,0,11,0,11,0,11,0,11,18,32,0,11,18,32,102,89,49,60,0,11,21,40,0,11,0,11,32,50,0,11,0,11,0,11
1500000US170318295003,170318295003,"Block Group 3, Census Tract 8295, Cook County, Illinois",852,265,748,243,550,202,198,130,0,11,0,11,0,11,0,11,0,11,0,11,0,11,104,136,9,14,0,11,0,11,0,11,0,11,95,133,0,11,0,11,0,11
1500000US170318296001,170318296001,"Block Group 1, Census Tract 8296, Cook County, Illinois",1317,299,1149,309,1022,302,74,61,0,11,35,55,0,11,0,11,18,30,0,11,18,30,168,123,92,62,0,11,0,11,0,11,0,11,76,117,0,11,0,11,0,11
1500000US170318296002,170318296002,"Block Group 2, Census Tract 8296, Cook County, Illinois",555,237,404,138,333,129,49,60,0,11,12,20,0,11,0,11,10,17,0,11,10,17,151,175,78,84,0,11,0,11,0,11,0,11,0,11,73,111,0,11,73,111
1500000US170318296003,170318296003,"Block Group 3, Census Tract 8296, Cook County, Illinois",1171,291,951,267,889,250,0,11,0,11,44,58,0,11,0,11,18,30,0,11,18,30,220,146,181,123,0,11,0,11,0,11,0,11,39,61,0,11,0,11,0,11
1500000US170318297001,170318297001,"Block Group 1, Census Tract 8297, Cook County, Illinois",1180,276,1180,276,9,10,1149,275,0,11,0,11,0,11,0,11,22,32,0,11,22,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318297002,170318297002,"Block Group 2, Census Tract 8297, Cook County, Illinois",1262,245,1244,247,7,11,1189,241,0,11,0,11,0,11,0,11,48,47,0,11,48,47,18,29,0,11,0,11,0,11,0,11,0,11,18,29,0,11,0,11,0,11
1500000US170318297003,170318297003,"Block Group 3, Census Tract 8297, Cook County, Illinois",1726,249,1669,261,793,222,812,245,0,11,25,29,0,11,0,11,39,47,0,11,39,47,57,55,7,12,0,11,0,11,0,11,0,11,50,53,0,11,0,11,0,11
1500000US170318298001,170318298001,"Block Group 1, Census Tract 8298, Cook County, Illinois",2199,261,2183,267,1121,299,870,282,0,11,65,100,0,11,0,11,127,126,0,11,127,126,16,28,16,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318298002,170318298002,"Block Group 2, Census Tract 8298, Cook County, Illinois",902,234,818,258,713,224,105,163,0,11,0,11,0,11,0,11,0,11,0,11,0,11,84,122,84,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318298003,170318298003,"Block Group 3, Census Tract 8298, Cook County, Illinois",785,285,762,270,622,212,140,174,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,34,23,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318298004,170318298004,"Block Group 4, Census Tract 8298, Cook County, Illinois",1107,305,1107,305,507,204,410,241,0,11,49,67,0,11,67,98,74,103,0,11,74,103,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318298005,170318298005,"Block Group 5, Census Tract 8298, Cook County, Illinois",1550,494,1415,496,706,362,643,452,3,8,9,14,0,11,0,11,54,81,0,11,54,81,135,96,50,47,67,75,18,28,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318299011,170318299011,"Block Group 1, Census Tract 8299.01, Cook County, Illinois",2598,740,2598,740,77,80,2409,743,0,11,93,87,0,11,0,11,19,31,0,11,19,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318299012,170318299012,"Block Group 2, Census Tract 8299.01, Cook County, Illinois",317,175,317,175,0,11,289,174,0,11,11,20,0,11,0,11,17,29,0,11,17,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318299013,170318299013,"Block Group 3, Census Tract 8299.01, Cook County, Illinois",1754,583,1149,500,275,143,854,476,0,11,0,11,0,11,0,11,20,31,0,11,20,31,605,567,403,519,152,172,0,11,0,11,0,11,50,79,0,11,0,11,0,11
1500000US170318299014,170318299014,"Block Group 4, Census Tract 8299.01, Cook County, Illinois",4467,544,4213,565,2196,293,1582,505,93,159,116,110,0,11,18,29,208,134,0,11,208,134,254,160,113,114,42,34,0,11,0,11,0,11,99,87,0,11,0,11,0,11
1500000US170318299021,170318299021,"Block Group 1, Census Tract 8299.02, Cook County, Illinois",940,334,940,334,84,64,856,340,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318299022,170318299022,"Block Group 2, Census Tract 8299.02, Cook County, Illinois",2032,450,2032,450,122,82,1893,454,0,11,17,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318299023,170318299023,"Block Group 3, Census Tract 8299.02, Cook County, Illinois",2520,640,2421,654,444,196,1948,728,0,11,0,11,0,11,0,11,29,44,0,11,29,44,99,157,99,157,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318299024,170318299024,"Block Group 4, Census Tract 8299.02, Cook County, Illinois",885,294,844,287,69,50,756,291,0,11,19,30,0,11,0,11,0,11,0,11,0,11,41,64,0,11,41,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318300011,170318300011,"Block Group 1, Census Tract 8300.01, Cook County, Illinois",2263,216,2062,265,1931,227,101,87,0,11,30,34,0,11,0,11,0,11,0,11,0,11,201,144,201,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318300031,170318300031,"Block Group 1, Census Tract 8300.03, Cook County, Illinois",1718,451,1718,451,29,32,1660,447,0,11,4,10,0,11,0,11,25,29,0,11,25,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318300032,170318300032,"Block Group 2, Census Tract 8300.03, Cook County, Illinois",2078,609,2048,619,59,49,1980,606,0,11,0,11,0,11,0,11,9,15,9,15,0,11,30,53,0,11,0,11,0,11,0,11,0,11,30,53,0,11,0,11,0,11
1500000US170318300033,170318300033,"Block Group 3, Census Tract 8300.03, Cook County, Illinois",4156,736,3958,746,454,253,3432,745,0,11,0,11,0,11,0,11,72,79,0,11,72,79,198,284,38,87,0,11,0,11,0,11,0,11,160,285,0,11,0,11,0,11
1500000US170318300041,170318300041,"Block Group 1, Census Tract 8300.04, Cook County, Illinois",1253,338,1253,338,119,78,1134,345,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US170318300042,170318300042,"Block Group 2, Census Tract 8300.04, Cook County, Illinois",1351,460,1338,459,207,133,1131,445,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,15,10,13,0,11,0,11,0,11,0,11,3,7,0,11,0,11,0,11
1500000US170318300043,170318300043,"Block Group 3, Census Tract 8300.04, Cook County, Illinois",4504,677,4354,698,444,163,3855,695,0,11,55,96,0,11,0,11,0,11,0,11,0,11,150,110,105,89,0,11,14,22,0,11,0,11,0,11,31,36,14,22,17,27
1500000US170318300051,170318300051,"Block Group 1, Census Tract 8300.05, Cook County, Illinois",1964,342,1954,340,606,137,1289,295,0,11,32,45,0,11,0,11,27,22,0,11,27,22,10,18,10,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
